PLATEID	FIBERID	RA	DEC	PRIMTARGET	SECTARGET	Z	Z_ERR	Z_WARNING	V_DISP	V_DISP_ERR	SN_MEDIAN	E_BV_SFD	ZTWEAK	ZTWEAK_ERR	SIGMA_BALMER	SIGMA_BALMER_ERR	SIGMA_FORBIDDEN	SIGMA_FORBIDDEN_ERR	V_OFF_BALMER	V_OFF_BALMER_ERR	V_OFF_FORBIDDEN	V_OFF_FORBIDDEN_ERR	OII_3726_CONT	OII_3726_CONT_ERR	OII_3726_REQW	OII_3726_REQW_ERR	OII_3726_EQW	OII_3726_EQW_ERR	OII_3726_SEQW
441	262	123.722	45.792	96	0	0.0402399	1.18102e-05	0	189.933	5.28599	36.0588	0.0509877	0	0	500	-0	500	-0	300	-0	300	-0	21.5948	3.00283	2.67715	0.600879	0.827698	0.600879	6.88059
951	450	170.11	59.853	96	0	0.054999	1.21717e-05	0	226.655	5.49981	38.1943	0.0107539	0	0	174.909	17.5724	208.187	21.8761	-25.7871	16.479	1.97163	22.8828	33.5072	3.21061	0.305348	0.321406	-1.34265	0.321406	-0.755087
629	310	249.376	44.1445	96	0	0.0322838	1.26111e-05	0	236.215	5.71588	43.5093	0.0119472	0	0	203.274	22.433	177.283	19.0136	25.44	20.5661	37.1401	20.5185	70.6631	11.0834	-2.67046	0.335431	-2.92964	0.335431	-1.61313
621	166	241.322	53.1206	96	0	0.0635024	1.36476e-05	0	212.388	5.55839	32.6747	0.014524	0	0	500	-0	345.656	91.4186	300	-0	296.752	92.4606	16.8862	1.94062	1.9402	0.513305	-0.270454	0.513305	4.10361
1326	530	216.833	54.2889	96	0	0.0437351	1.11554e-05	0	229.834	5.34254	37.6946	0.0110171	0	0	191.109	16.412	179.345	9.90164	5.47072	15.5902	41.0839	12.5115	31.7319	3.07771	-5.61161	0.380101	-6.74757	0.380101	-2.23186
889	410	116.635	30.4908	96	0	0.0570368	1.2505e-05	0	262.993	6.23098	38.0895	0.0450922	0	0	500	0	388.559	53.4488	300	0	186.787	55.5084	20.0226	1.58423	0.960314	0.320173	-0.96673	0.320173	1.07126
621	258	240.327	53.243	96	0	0.0621826	1.8006e-05	0	125.634	8.27421	17.0317	0.0160392	0	0	113.292	5.27531	109.207	7.54832	-16.4365	4.87554	-20.8834	6.82398	5.77302	2.09847	-4.57999	1.54527	-6.19085	1.54527	-1.8038
1014	634	175.602	54.7742	96	0	0.0581478	1.19905e-05	0	252.293	5.66309	37.3087	0.0103057	0	0	500	-0	500	-0	300	-0	300	-0	29.9891	2.15922	1.85994	0.313671	-0.0780436	0.313671	3.27578
1009	401	158.161	53.1566	96	0	0.0667863	1.39246e-05	0	228.634	6.19069	32.0168	0.0199879	0	0	449.246	96.2959	500	-0	244.725	93.3137	57.2201	163.647	22.1885	2.17406	1.62758	0.41383	-0.31965	0.41383	1.77364
795	560	233.481	52.8414	96	0	0.0728957	1.37788e-05	0	183.123	5.81025	30.6469	0.0162106	0	0	229.979	33.0661	202.547	27.8482	52.0083	31.3615	25.0582	32.2478	12.5686	1.70816	-0.798662	0.522831	-2.99656	0.522831	0.352876
1056	469	242.808	36.9734	6240	0	0.0674232	1.51997e-05	0	258.104	6.98815	32.7449	0.0138658	0	0	385.88	87.2601	414.163	108.116	-66.8554	85.5455	285.181	113.072	18.3874	1.87636	1.46165	0.410766	0.0649168	0.410766	2.3414
1175	364	251.22	34.2142	96	0	0.0850536	2.04308e-05	0	289.792	9.9142	26.9335	0.0213923	0	0	500	-0	356.698	107.944	300	-0	232.985	110.358	12.2557	1.86141	1.0553	0.676198	-0.321214	0.676198	3.61294
349	29	256.996	63.3613	96	0	0.0776179	1.17927e-05	0	228.672	4.87956	45.7976	0.0282459	0	0	226.604	20.8698	165.608	12.113	25.3903	19.72	43.1209	11.7588	11.424	1.55608	-1.4141	0.439921	-3.17878	0.439921	-1.42982
955	305	182.075	59.6937	96	0	0.0583891	1.22776e-05	0	186.005	4.75652	33.2162	0.0208855	0	0	1	-0	110.648	39.0032	19.6659	34.3329	-95.751	33.1068	21.8355	2.90632	1.71636	0.528527	-0.114334	0.528527	1.29448
1391	264	238.015	27.8666	96	0	0.0809607	2.26973e-05	0	306.392	9.20864	28.4667	0.0304352	0	0	41.469	55.5677	1	-0	-25.4772	28.4773	44.7616	16.2247	15.7209	2.64407	1.11088	0.845276	-0.328741	0.845276	-0.596196
1012	152	169.635	53.8145	96	0	0.0333496	8.02039e-06	0	139.718	3.3191	43.7225	0.0122203	0	0	119.627	11.3739	148.594	8.10638	11.4988	9.9994	20.7101	8.36636	28.9871	2.64838	-3.85829	0.386913	-5.37525	0.386913	-2.46069
1056	450	243.24	37.3961	96	0	0.0679802	1.37557e-05	0	206.538	5.69092	30.6732	0.0155634	0	0	500	-0	500	-0	300	-0	-9.0477	134.209	18.8703	2.07262	1.4616	0.435407	-0.0621361	0.435407	0.343044
486	136	144.924	60.6911	96	0	0.0739465	1.41404e-05	0	196.628	6.01687	32.2796	0.0279015	0	0	202.221	44.5199	285.031	78.9689	3.06724	41.9954	122.924	77.9842	12.0867	1.79121	0.96968	0.555045	-0.465212	0.555045	-0.405837
940	638	146.527	42.2757	96	0	0.0809921	1.55748e-05	0	274.288	7.71521	33.0811	0.0133423	0	0	259.701	110.991	500	-0	-300	-0	19.5134	130.759	20.7038	1.75412	1.53468	0.349826	-0.325799	0.349826	1.46905
792	320	222.845	55.4014	96	0	0.0381837	1.14395e-05	0	249.186	5.65457	38.9931	0.0105941	0	0	144.552	16.4271	115.294	11.5113	-15.964	15.1424	-5.52851	10.8199	26.9071	3.96356	-1.71418	0.408601	-2.60689	0.408601	-0.596236
1332	591	235.019	46.1059	64	0	0.0365581	1.13395e-05	0	198.08	5.17739	36.2873	0.0163846	0	0	117.551	17.8444	106.766	16.8395	28.3234	15.9419	44.1492	16.5121	31.4232	3.16604	-1.25954	0.413575	-2.5478	0.413575	-0.614144
