PLATEID	FIBERID	RA	DEC	PRIMTARGET	SECTARGET	Z	Z_ERR	Z_WARNING	V_DISP	V_DISP_ERR	SN_MEDIAN	E_BV_SFD	ZTWEAK	ZTWEAK_ERR	SIGMA_BALMER	SIGMA_BALMER_ERR	SIGMA_FORBIDDEN	SIGMA_FORBIDDEN_ERR	V_OFF_BALMER	V_OFF_BALMER_ERR	V_OFF_FORBIDDEN	V_OFF_FORBIDDEN_ERR	OII_3726_CONT	OII_3726_CONT_ERR	OII_3726_REQW	OII_3726_REQW_ERR	OII_3726_EQW	OII_3726_EQW_ERR	OII_3726_SEQW	OII_3726_SEQW_ERR	OII_3729_FLUX	OII_3729_FLUX_ERR	NEIII_3869_FLUX	NEIII_3869_FLUX_ERR	H_DELTA_FLUX	H_DELTA_FLUX_ERR	H_BETA_FLUX	H_BETA_FLUX_ERR	H_BETA_CONT	H_BETA_CONT_ERR	H_BETA_REQW	H_BETA_REQW_ERR	H_BETA_EQW	H_BETA_EQW_ERR	OIII_5007_CONT	OIII_5007_CONT_ERR	OIII_5007_REQW	OIII_5007_REQW_ERR	OIII_5007_EQW	OIII_5007_EQW_ERR	OIII_5007_FLUX	OIII_5007_FLUX_ERR	OI_6300_CONT	OI_6300_CONT_ERR	OI_6300_REQW	OI_6300_REQW_ERR	OI_6300_EQW	OI_6300_EQW_ERR	OI_6300_FLUX	OI_6300_FLUX_ERR	H_ALPHA_CONT	H_ALPHA_CONT_ERR	H_ALPHA_REQW	H_ALPHA_REQW_ERR	H_ALPHA_EQW	H_ALPHA_EQW_ERR	H_ALPHA_FLUX	H_ALPHA_FLUX_ERR	NII_6584_CONT	NII_6584_CONT_ERR	NII_6584_REQW	NII_6584_REQW_ERR	NII_6584_EQW	NII_6584_EQW_ERR	NII_6584_FLUX	NII_6584_FLUX_ERR	SII_6717_CONT	SII_6717_CONT_ERR	SII_6717_REQW	SII_6717_REQW_ERR	SII_6717_EQW	SII_6717_EQW_ERR	SII_6717_FLUX	SII_6717_FLUX_ERR	SII_6731_CONT	SII_6731_CONT_ERR	SII_6731_REQW	SII_6731_REQW_ERR	SII_6731_EQW	SII_6731_EQW_ERR	SII_6731_FLUX	SII_6731_FLUX_ERR	H_BETA_ABS	H_BETA_ABS_MODEL	H_ALPHA_ABS	H_ALPHA_ABS_MODEL	CA_K_ABS	CA_H_ABS	NA_D_ABS	OII_SIGMA	OII_FLUX	OII_FLUX_ERR	OII_VOFF	OII_CHI2	OIII_SIGMA	OIII_FLUX	OIII_FLUX_ERR	OIII_VOFF	OIII_CHI2	SPECTOFIBER
481	251	147.955	1.1339	96	0	0.0640329	1.21805e-05	0	160.061	4.60227	31.3347	0.0616479	0	0	69.5762	15.8325	99.6525	11.185	32.6792	11.964	33.0078	9.95452	16.7501	2.24799	-1.49379	0.54222	-3.57877	0.54222	-0.26269	0.498942	32.5663	6.54204	9.56971	3.78485	-4.84082	3.21038	8.34744	3.24869	45.3386	0.964151	2.10645	0.14102	0.00872735	0.14102	44.5236	1.25715	0.494923	0.151612	-0.64879	0.151612	24.5216	4.25369	47.5528	0.803421	-0.147801	0.128046	-0.0735402	0.128046	5.76994	4.00146	48.6723	1.17019	0.605321	0.130424	-0.950575	0.130424	37.1638	4.46871	48.5058	1.17462	-1.09842	0.138204	-1.04519	0.138204	54.6665	4.99845	47.4944	1.17157	-0.321984	0.133486	-0.511207	0.133486	25.1808	4.47665	47.4475	1.19852	-0.405077	0.133609	-0.375357	0.133609	15.9585	4.39335	2.10645	2.17412	1.38788	1.7058	7.2687	5.50461	2.57225	117.685	57.8858	28.5426	78.8429	0.706567	92.3578	24.1259	4.68436	-3.71888	0.663439	0.752733
839	635	177.888	5.10147	96	0	0.0759878	1.45924e-05	0	274.611	8.18214	30.5112	0.0205196	0	0	135.643	6.59544	177.046	7.45718	0.00354729	-0	31.8065	7.43372	23.5185	3.34387	-1.52854	0.455093	-2.7067	0.455093	-1.46906	0.497558	19.3853	10.4591	9.08231	5.90019	16.2771	5.24786	52.3219	5.69989	55.5258	1.92026	0.855208	0.152829	-1.13084	0.152829	54.4134	2.21983	-0.340173	0.159406	-1.4194	0.159406	60.9448	6.62591	60.2865	1.13393	-0.496856	0.133328	-0.45468	0.133328	23.9624	6.73962	63.0815	7.26488	-2.35563	0.143626	-3.80981	0.143626	220.68	8.41287	62.928	7.2298	-3.69231	0.149645	-3.84724	0.149645	246.666	9.01711	60.6812	2.3069	-0.844908	0.142557	-0.908291	0.142557	60.1552	7.68264	60.5382	2.22496	-0.591341	0.15249	-0.489036	0.15249	35.2041	8.31939	1.79747	2.20826	1.34291	1.4105	5.20317	4.50477	4.02451	179.572	76.881	15.6933	0.000458828	1.62372	311.471	84.5707	10.1952	20.2646	0.65993	0.75576
590	568	228.221	4.514	96	0	0.0369949	1.50916e-05	0	288.558	6.98685	36.7966	0.0504995	0	0	500	0	402.972	66.0018	300	0	267.877	67.3726	63.8128	8.70863	0.808292	0.506393	0.107638	0.506393	-0.415667	0.793252	-156.372	86.4206	-54.0757	22.6791	127.722	25.7198	99.1516	27.0627	175.767	4.57616	1.67988	0.127838	-0.38523	0.127838	169.123	4.72217	0.6792	0.132717	-0.443557	0.132717	94.2695	25.6616	189.815	2.85263	-0.256094	0.122325	-0.172523	0.122325	38.4614	28.758	198.549	2.90621	1.0402	0.113451	-0.420038	0.113451	77.3243	38.1934	197.89	3.07623	-0.0987971	0.120001	-0.306013	0.120001	79.535	34.4148	191.6	4.19756	-0.243715	0.122875	-0.348675	0.122875	145.127	42.1656	191.004	4.03657	-0.202489	0.123064	-0.120774	0.123064	-65.6785	41.5672	2.0692	2.22122	1.0402	1.36799	6.91697	5.76183	4.21691	428.126	-40.2565	183.028	300	1.07433	500	113.421	27.3181	196.199	0.781368	0.741699
911	466	202.795	-1.73029	96	0	0.0836522	1.57967e-05	0	227.765	6.82604	29.5429	0.0395813	0	0	500	0	331.992	77.8953	300	0	244.901	77.15	16.095	1.90557	1.40899	0.510744	-0.532892	0.510744	1.14452	0.737041	-9.10181	17.0927	-14.5265	5.77968	4.19546	7.33387	9.05832	7.73871	42.5308	1.22807	1.84064	0.151816	-0.136337	0.151816	40.5917	1.12231	0.655152	0.159885	-0.250184	0.159885	7.90526	6.4848	43.9413	0.832687	-0.159987	0.137587	-0.070715	0.137587	-1.01775	6.80895	45.1954	0.998991	0.801482	0.126603	-0.631645	0.126603	33.9614	9.82396	45.0643	1.37446	-0.643607	0.134505	-0.574098	0.134505	26.5747	8.53308	44.2656	1.22716	0.324536	0.157642	0.030954	0.157642	-14.1626	8.71176	44.2052	1.13782	0.411551	0.144376	0.29183	0.144376	-11.1851	8.4142	1.84064	2.08273	1.3324	1.57758	7.37719	5.41621	3.96646	500	9.19644	39.0156	300	0.886926	156.391	7.39804	5.02051	124.337	0.771292	0.750317
583	391	212.885	4.86884	96	0	0.0952384	1.87725e-05	0	186.825	7.69963	20.6601	0.0255702	0	0	145.976	16.0297	195.14	10.4577	27.8772	14.9281	11.3328	11.7682	9.42524	1.73786	-6.82342	0.756051	-8.59675	0.756051	-1.77292	0.845028	53.0582	8.73668	12.93	3.94714	8.03771	3.4734	24.0803	3.88591	25.5553	1.1565	0.961829	0.218351	-1.0755	0.218351	24.7691	1.66283	-1.51463	0.26763	-2.51215	0.26763	57.4083	5.88294	27.2345	0.965662	-0.750443	0.18195	-0.647991	0.18195	20.6034	4.39784	28.4914	2.02209	-0.282777	0.179042	-1.79078	0.179042	49.4916	4.6916	28.2963	2.50698	-3.33525	0.194485	-3.2104	0.194485	89.569	5.19551	27.3401	1.41652	-1.41737	0.203824	-1.46854	0.203824	39.7333	5.14863	27.3304	1.39743	-0.91839	0.200398	-0.817478	0.200398	22.5782	5.16153	1.90415	2.0858	1.62739	1.64637	6.3504	4.8373	3.48941	146.939	82.3398	35.4301	60.2719	0.987607	238.347	62.4691	6.78757	42.3216	1.03858	0.740804
504	540	157.246	3.12434	96	0	0.0725595	1.64022e-05	0	326.715	8.76476	34.788	0.0441006	0	0	500	-0	268.147	29.8731	242.404	45.2973	161.265	29.3888	24.4901	2.3017	0.0932494	0.375564	-1.38405	0.375564	-0.648731	0.502066	-3.41854	14.7204	-1.69026	6.03652	25.762	9.02572	57.2565	10.3741	63.5503	1.63191	1.13686	0.138885	-0.8055	0.138885	61.9982	1.87759	0.458726	0.137531	-0.671674	0.137531	39.8113	7.95352	69.6017	1.13688	-0.0320946	0.121097	0.0269543	0.121097	3.02963	8.65493	72.9448	3.54954	-0.807404	0.126651	-1.9469	0.126651	194.362	16.2092	72.8159	3.59914	-2.08252	0.133277	-2.11886	0.133277	115.639	13.8756	71.2216	1.3322	0.167449	0.124228	-0.00854445	0.124228	11.0797	9.76578	71.0219	1.40614	-0.273989	0.127575	-0.295931	0.127575	17.8327	9.94281	1.78289	2.0247	0.979163	1.2591	6.11378	5.58434	4.15129	182.932	32.7158	42.4967	190.198	0.919243	266.421	42.6726	9.40721	8.37728	0.437586	0.760841
589	56	226.549	3.14257	96	0	0.0424668	1.28536e-05	0	261.638	5.70181	37.5053	0.0448304	0	0	500	0	348.81	89.8096	300	0	300	0	36.8758	3.24794	2.30021	0.403798	0.545713	0.403798	3.1608	0.595268	-49.5431	34.1832	-6.07304	10.4285	23.101	12.9872	51.3098	13.2122	89.833	2.03257	1.56267	0.123021	-0.506767	0.123021	84.1963	1.82418	0.849001	0.129349	-0.147811	0.129349	24.7759	11.5071	94.0053	1.37832	-0.0668585	0.115469	0.0466188	0.115469	1.85172	12.4726	97.5616	1.36282	0.921085	0.110581	-0.480037	0.110581	54.878	17.254	97.1988	1.43151	-0.0899265	0.117641	-0.19089	0.117641	22.5187	14.8874	94.9908	1.15172	0.345857	0.115394	0.0984889	0.115394	-4.99241	14.5582	94.8619	1.18145	0.108539	0.116342	0.0339338	0.116342	-1.32614	14.5013	1.9566	2.13612	1.23582	1.36756	7.10335	6.58024	4.46816	500	-16.3141	70.708	300	1.32068	477.889	26.1443	14.6539	300	0.521756	0.776694
511	483	170.386	2.88726	96	0	0.048832	1.13438e-05	0	256.914	5.17897	41.1331	0.046641	0	0	500	0	423.728	93.4269	300	0	300	0	35.1361	2.66718	1.79585	0.304174	0.0465199	0.304174	3.82424	0.484849	-30.0307	30.0464	-13.0602	8.65591	25.8746	10.2744	42.1916	12.6337	96.1662	1.78663	1.48632	0.110565	-0.455499	0.110565	91.9127	1.84926	0.948464	0.114638	-0.250936	0.114638	41.9608	12.6855	101.564	1.27785	-0.0851731	0.111741	-0.0250467	0.111741	4.74454	14.2553	105.242	1.49641	0.915227	0.11025	-0.47078	0.11025	70.3988	19.4156	105.015	1.48191	-0.220366	0.114993	-0.356434	0.114993	24.5852	17.5323	101.898	1.07754	0.256262	0.112223	0.0363881	0.112223	-20.1922	18.5621	101.716	1.06178	0.0957554	0.112734	0.0725729	0.112734	5.8958	18.4701	1.78916	2.0475	1.28947	1.35402	6.92838	6.04077	4.45578	307.688	-4.05077	40.5273	300	1.28691	445.641	42.8295	14.1347	300	0.316625	0.759317
592	60	231.988	3.37415	96	0	0.0840444	1.75945e-05	0	251.165	7.56582	29.6704	0.0584125	0	0	500	-0	113.1	20.7799	300	-0	29.5008	18.3765	12.836	2.26308	1.93226	0.706091	0.178355	0.706091	1.09857	0.667838	4.97901	6.08078	4.98127	3.81662	16.108	6.59781	26.3007	6.09326	32.849	1.0736	1.51605	0.152741	-0.531529	0.152741	31.7859	1.05897	0.760762	0.158126	-0.383188	0.158126	7.61908	3.14578	35.3736	0.859722	-0.265221	0.130955	-0.0649269	0.130955	2.32201	3.47118	36.9285	1.06253	0.548876	0.113078	-0.775808	0.113078	45.6826	6.45226	36.8595	1.09694	-1.08839	0.118799	-1.09922	0.118799	26.2368	3.78175	35.8501	1.44441	-0.139555	0.162883	-0.344231	0.162883	9.37577	3.90893	35.7361	1.52808	0.0854306	0.137359	0.10223	0.137359	4.20653	3.46019	2.06777	2.27416	1.25616	1.41952	6.5043	5.63513	4.36143	246.058	0.585033	25.9721	300	1.29072	500	22.4917	6.13794	300	0.897291	0.726236
1228	588	181.347	10.3795	96	0	0.0948768	1.76892e-05	0	265.309	8.1957	28.378	0.0197938	0	0	500	-0	500	-0	300	-0	300	-0	16.0391	1.80629	2.277	0.484399	0.0603761	0.484399	4.18076	0.855389	-11.6717	25.6456	2.97252	6.76829	22.0676	7.73418	23.3434	8.22087	43.2733	1.47154	1.66376	0.158711	-0.397619	0.158711	41.4522	1.35186	0.647762	0.167965	-0.436753	0.167965	25.726	8.43433	45.0989	0.850506	-0.0643987	0.142988	0.0588105	0.142988	-0.203368	8.81281	46.7824	0.815439	1.08201	0.141617	-0.351034	0.141617	11.2932	11.2101	46.5617	0.82865	-0.192737	0.139958	-0.317885	0.139958	27.5921	10.5442	45.0895	0.936984	0.0841319	0.15607	-0.12439	0.15607	11.0372	12.9645	44.9985	0.967704	-0.132864	0.160663	-0.17372	0.160663	1.19732	12.9567	1.66376	2.10757	1.08201	1.36511	6.18645	6.12736	4.22075	500	-2.03599	40.6386	300	0.969771	500	25.726	8.28178	300	0.75224	0.71586
1195	276	139.967	7.02659	96	0	0.0792737	1.7831e-05	0	231.761	8.05193	25.6989	0.0417729	0	0	500	-0	269.029	59.2597	300	-0	300	-0	13.4021	2.2297	-0.121125	0.610932	-2.03491	0.610932	-1.74978	0.802867	-28.5533	15.7186	-10.9832	5.2046	16.8327	7.52767	30.4678	8.22987	38.1862	1.36904	1.25481	0.180475	-0.67706	0.180475	37.1144	1.22649	1.00736	0.182084	-0.0962662	0.182084	6.70561	6.09439	40.547	0.85409	-0.312668	0.150295	-0.121749	0.150295	9.80897	6.29941	42.0729	0.876201	1.05259	0.145262	-0.453135	0.145262	18.9839	9.23846	42.0005	0.881127	0.0912902	0.147287	-0.0546645	0.147287	7.48844	6.61969	40.893	1.16882	0.252546	0.183388	0.0206359	0.183388	-6.00848	7.17218	40.8131	1.30553	0.220689	0.176798	0.206218	0.176798	-7.71052	7.77331	1.80503	2.20348	1.05259	1.46524	8.03455	5.88162	3.99107	500	18.3619	39.6385	300	0.898454	387.417	7.83122	7.68581	300	0.712203	0.771128
844	280	183.737	5.04247	96	0	0.0789634	1.94092e-05	0	145.751	9.13678	17.1257	0.0205697	0	0	151.131	13.9074	140.562	8.38747	-7.86285	12.9208	0.883106	8.3213	6.47842	2.18737	-8.40853	1.19461	-9.34493	1.19461	-2.35862	1.20661	41.0543	6.57446	2.38752	3.74955	6.8789	3.51551	18.4307	3.32876	17.1165	0.943947	0.973319	0.279655	-0.849844	0.279655	17.0502	1.03904	-0.24351	0.290683	-1.09955	0.290683	21.8533	3.45972	19.3582	0.607362	-0.63339	0.191051	-0.452654	0.191051	8.827	2.8502	20.1318	1.78708	-1.15663	0.195613	-2.76212	0.195613	52.3893	3.78313	20.1212	1.88883	-3.64233	0.202883	-3.60098	0.202883	71.3954	3.57176	19.6542	1.08094	-1.10939	0.244389	-1.30541	0.244389	23.3649	3.80342	19.6127	1.09268	-1.19859	0.232325	-1.17441	0.232325	18.7655	3.33306	2.05005	2.26662	1.51998	1.77836	6.22493	4.7056	3.29144	141.996	62.2703	31.2208	-67.0183	0.769387	96.8232	19.87	3.59655	45.479	0.503655	0.740088
1228	498	180.355	10.6379	96	0	0.0623814	1.32159e-05	0	204.639	5.51133	33.8519	0.0257729	0	0	124.538	40.8546	148.303	42.8079	75.0751	36.6057	130.095	40.9411	28.0737	2.26063	1.91128	0.359157	-0.393062	0.359157	1.90905	0.365696	-1.84464	7.93287	2.82071	5.08132	21.2932	7.32788	14.1263	5.90763	68.9082	1.7503	1.86999	0.131745	-0.153482	0.131745	66.6401	1.57747	0.915267	0.139183	-0.154795	0.139183	5.57191	6.38158	69.747	1.11931	-0.269386	0.123943	-0.221542	0.123943	7.08264	6.76521	70.995	1.29976	1.1252	0.121421	-0.408381	0.121421	20.6805	6.84949	70.693	1.25069	-0.285349	0.127134	-0.28525	0.127134	22.9913	7.38818	68.9012	1.33462	-0.0187324	0.125186	-0.196697	0.125186	10.272	7.00116	68.8493	1.39174	-0.104878	0.126593	-0.106477	0.126593	13.2301	7.22426	1.86999	2.11635	1.44548	1.62134	6.88626	6.11797	3.13005	500	17.7394	50.8156	-300	0.573551	124.249	5.24815	6.05165	142.712	0.436485	0.739859
578	396	159.77	4.64748	96	0	0.0687067	1.50446e-05	0	265.021	7.03547	34.1866	0.0275796	0	0	500	-0	500	-0	300	-0	300	-0	17.2686	1.88385	1.18658	0.476819	-0.457478	0.476819	1.81737	0.833808	-6.66908	28.0646	-3.56776	6.88642	29.6788	7.30386	33.2096	7.69739	47.6255	1.42929	1.55947	0.134858	-0.574912	0.134858	45.2827	1.2259	0.519859	0.141166	-0.514487	0.141166	27.1236	7.73204	50.1134	0.655207	-0.211288	0.1146	-0.104459	0.1146	3.35327	7.84204	51.9933	0.947898	1.02914	0.11123	-0.508544	0.11123	26.024	10.0339	51.8096	0.893415	-0.21597	0.116654	-0.43559	0.116654	27.0197	9.69124	50.3113	0.822991	0.192894	0.117022	-0.0462013	0.117022	7.18321	11.1351	50.1655	1.00372	0.12966	0.118728	0.107384	0.118728	-23.3806	11.2013	2.04013	2.29075	1.02914	1.41399	6.81296	5.54291	4.47418	211.559	6.88686	13.8802	300	0.649421	500	27.1236	7.73204	300	0.6719	0.739497
568	157	141.653	3.46055	96	0	0.0884457	1.69938e-05	0	240.245	7.99815	29.6588	0.0344488	0	0	500	-0	500	-0	300	-0	300	-0	13.135	1.88979	0.580739	0.577616	-0.657946	0.577616	1.41486	0.989264	4.74014	26.152	-2.26717	6.30011	-1.58122	6.71033	9.47462	6.4969	35.7355	1.01334	1.71763	0.151516	-0.18861	0.151516	34.9086	1.07953	0.839787	0.160458	-0.34044	0.160458	13.5453	6.92179	37.7181	0.718207	-0.0206805	0.135772	0.14927	0.135772	-13.729	7.17021	38.7687	0.825484	0.893944	0.124438	-0.589043	0.124438	26.5445	8.38745	38.704	0.852421	-0.205063	0.129366	-0.275389	0.129366	5.75021	8.00153	37.6313	0.878049	0.288768	0.153315	0.0864199	0.153315	-11.803	10.9434	37.5354	0.90161	0.0238052	0.152589	0.00234818	0.152589	11.1734	11.0309	1.71763	2.03139	1.27651	1.5445	6.75033	5.83231	3.42808	500	9.36269	38.528	-300	1.55009	119.877	10.9292	4.28087	-163.607	0.419485	0.753208
841	348	178.433	5.54717	64	0	0.0806779	2.59154e-05	0	78.0676	8.90809	13.3198	0.0166315	0	0	55.3719	7.08745	48.0756	12.1622	22.6774	5.09295	25.8047	8.09081	5.11264	1.54599	-0.979391	1.20449	-3.09029	1.20449	-2.55753	0.899278	5.76457	2.87935	1.38302	2.44091	2.20839	2.10488	9.18546	1.89363	11.4409	0.98128	1.06021	0.348194	-0.823554	0.348194	11.2492	0.852265	0.452141	0.353813	-0.351656	0.353813	5.13165	1.88118	12.4481	0.530852	-0.681706	0.233725	-0.529169	0.233725	3.50502	1.56912	12.7173	0.667176	-1.76587	0.267377	-3.56725	0.267377	42.196	2.394	12.7247	0.657612	-1.44975	0.247044	-1.50913	0.247044	17.7684	1.88052	12.4344	0.768926	-0.37374	0.291398	-0.462508	0.291398	7.89621	1.88194	12.4447	0.770397	-0.384647	0.35328	-0.377001	0.35328	3.63553	2.75147	1.86306	2.15897	1.55479	1.94738	4.92973	5.87393	1.62899	11.805	18.7383	3.95842	-45.4647	1.38886	1	4.62953	1.62802	56.9996	0.935864	0.746437
506	351	159.831	2.32177	96	0	0.0828007	1.63581e-05	0	278.764	7.49345	31.1799	0.03353	0	0	500	-0	410.272	127.537	300	-0	300	-0	13.775	1.59163	2.64943	0.514751	0.600918	0.514751	5.34674	0.829658	10.4481	19.7013	4.69852	5.45802	6.34067	6.45025	16.5304	7.11512	39.7508	1.27391	1.51261	0.151123	-0.311673	0.151123	38.0601	0.893331	0.898504	0.149255	-0.249162	0.149255	10.4397	6.45267	41.4766	0.726407	-0.144763	0.124234	-0.000239353	0.124234	-4.08729	6.53305	43.0607	0.61408	0.895166	0.114672	-0.414943	0.114672	21.8352	8.31891	42.9451	0.655752	-0.0350229	0.119165	-0.176265	0.119165	9.60838	7.5066	41.4876	0.792548	0.193594	0.14428	-0.00584098	0.14428	-10.1161	9.59209	41.4951	0.901873	0.211831	0.135233	0.127699	0.135233	1.48247	8.84629	1.51261	1.97986	0.895166	1.26318	5.46589	5.16731	4.48009	365.988	-7.96544	30.5448	300	0.501042	409.737	10.4319	6.8929	300	0.551912	0.715743
474	223	140.652	-0.409027	96	0	0.0540149	1.43514e-05	0	237.393	5.88327	34.7437	0.0287962	0	0	500	-0	500	-0	300	-0	300	-0	17.1273	1.78478	1.62375	0.454013	-0.455849	0.454013	-0.377722	0.882222	-33.7179	27.4525	-5.96107	8.14787	-3.73049	7.46819	19.8051	7.8055	48.3199	1.09827	1.79465	0.134084	-0.200404	0.134084	46.1358	1.24496	0.50352	0.141809	-0.316728	0.141809	26.013	8.00695	51.5418	0.741564	-0.0354304	0.113596	0.017585	0.113596	-5.65307	7.95847	53.8515	0.793505	1.29996	0.109639	-0.325472	0.109639	19.0963	10.3337	53.6588	0.866601	-0.197874	0.115734	-0.381263	0.115734	28.5777	9.99453	51.7206	0.678457	0.129951	0.115983	0.00959877	0.115983	0.537546	11.3745	51.6103	0.6889	-0.126296	0.11589	-0.0644595	0.11589	5.39047	11.3094	1.79465	2.04914	1.29996	1.54716	6.69238	6.22674	3.71523	500	15.1841	39.3243	-300	0.480328	284.16	19.6913	6.83929	300	0.710546	0.775549
590	217	227.498	3.00307	96	0	0.0920199	1.86273e-05	0	270.097	8.66176	28.5169	0.0429987	0	0	500	0	484.072	108.207	300	0	300	0	14.5309	1.99902	1.13364	0.555832	-0.487086	0.555832	0.329674	0.995007	-43.0675	30.5833	-12.0533	6.57938	-10.0218	7.0007	18.479	7.63335	39.9907	1.14066	1.53247	0.15852	-0.310949	0.15852	38.0311	1.12276	0.696839	0.17764	-0.508817	0.17764	19.392	8.00497	43.0565	1.08761	-0.416047	0.14569	-0.23692	0.14569	14.1709	8.46747	45.2062	1.13705	0.639776	0.133472	-0.721913	0.133472	31.9023	10.987	45.108	1.13912	-0.289264	0.140888	-0.464328	0.140888	26.3892	10.6974	43.8037	1.22224	-0.024428	0.163198	-0.254658	0.163198	21.1647	13.0307	43.7152	1.22879	-0.384254	0.152451	-0.420378	0.152451	11.0283	12.4377	1.53247	1.94397	0.639776	1.29605	6.26735	5.6146	4.71447	322.51	6.68872	36.0752	144.67	0.711803	206.724	18.2124	6.65569	-42.3361	0.536777	0.756202
849	56	196.226	3.82448	96	0	0.0409963	1.12946e-05	0	108.379	5.6662	31.4939	0.0292114	0	0	74.0449	0.972715	78.0657	1.90579	-2.81765	0.891867	-6.07435	1.63635	32.237	4.93134	-2.86022	0.465921	-3.78376	0.465921	-0.992245	0.395243	88.0624	8.71818	6.09761	6.06704	58.7861	4.86951	234.928	5.34436	49.3698	1.73476	-1.682	0.162957	-4.7277	0.162957	48.7801	1.61362	-0.111911	0.154872	-0.640571	0.154872	35.8984	4.33532	49.0044	1.1811	-0.377553	0.129668	-0.318668	0.129668	18.9239	3.85524	49.6398	0.854881	-21.1155	0.238834	-23.2001	0.238834	1155.53	11.1816	49.4962	0.799599	-7.40852	0.156944	-7.43308	0.156944	368.714	6.02728	49.1501	0.948924	-2.47382	0.135472	-2.58818	0.135472	132.204	4.78009	49.1065	0.980105	-2.08703	0.13461	-2.07672	0.13461	107.046	4.6885	3.07718	3.10377	2.19148	2.26649	2.94095	4.60565	1.87445	85.986	135.424	23.9233	18.6259	0.789357	76.7177	35.9594	5.09882	-20.2354	1.0573	0.752082
268	354	148.408	0.588784	96	0	0.0917737	1.98809e-05	0	274.077	8.34038	28.8997	0.0524572	0	0	476.895	69.7922	334.121	43.3198	-24.4714	61.5868	122.989	45.574	12.0635	1.86903	-0.131121	0.590931	-2.21222	0.590931	1.62746	0.831018	10.5727	14.791	-4.75375	4.68974	20.0245	5.9191	36.6473	6.67939	32.9705	1.18884	1.1536	0.158104	-0.920541	0.158104	31.7844	1.02359	0.571125	0.174844	-0.544383	0.174844	17.1174	5.43519	37.1131	0.76674	-0.412	0.134877	-0.24347	0.134877	8.41227	5.50931	39.0777	1.4168	0.162878	0.122256	-1.17442	0.122256	55.4191	9.9799	39.1093	1.33922	-1.29636	0.134472	-1.36563	0.134472	58.0085	8.60866	38.2137	0.941695	-0.152388	0.150835	-0.283196	0.150835	12.4186	7.34363	38.1828	0.975671	0.0066297	0.145381	0.00960301	0.145381	-5.64468	6.8653	2.04286	2.23719	1.3379	1.41512	6.59205	5.2393	3.96825	315.966	24.4715	1162.7	54.4816	0.78912	500	21.9567	6.46925	240.299	0.676049	0.727346
341	550	200.759	-1.7114	96	0	0.0852151	1.51923e-05	0	197.561	6.49823	27.3287	0.0300584	0	0	500	-0	156.758	42.245	300	-0	-90.4413	39.4132	10.3952	1.76864	1.3992	0.643237	-0.951707	0.643237	1.52371	0.67121	12.983	7.03752	2.25978	3.2196	-16.7195	5.69306	8.05398	6.03282	29.7345	0.843282	1.77114	0.168723	-0.184773	0.168723	28.5156	0.874107	0.609796	0.17224	-0.303556	0.17224	2.2188	3.48401	31.5756	0.785275	-0.301808	0.139288	-0.235906	0.139288	7.90032	3.68641	32.6619	0.681846	1.13694	0.123252	-0.409268	0.123252	19.9261	6.50161	32.5428	0.715125	-0.423553	0.131386	-0.418124	0.131386	8.83345	3.94381	32.036	0.847516	0.496752	0.160895	0.258347	0.160895	-6.92356	4.05216	32.0007	0.848682	0.0309232	0.161624	-0.0104851	0.161624	-3.55833	3.88005	1.77114	2.07663	1.47791	1.6287	6.24486	6.38727	4.11357	1	9.86575	4.58011	61.1348	0.455018	99.465	5.25874	3.45053	163.886	1.39367	0.72981
918	152	217.052	-2.52001	96	0	0.0531634	1.3423e-05	0	192.55	5.79916	32.0677	0.0598606	0	0	1	2081.73	500	-0	-206.709	30.4962	204.488	88.6557	18.4961	3.16603	0.349117	0.646902	-1.91681	0.646902	-4.22528	1.19531	-61.4533	43.2768	18.7622	10.0095	-0.956315	3.29302	0.058691	2.80626	46.4764	1.17394	2.04893	0.143691	0.140215	0.143691	45.5709	1.3287	0.552399	0.148729	-0.475523	0.148729	27.4603	8.247	48.6957	0.717162	-0.0151003	0.120879	0.112169	0.120879	-8.13178	8.04039	50.298	0.889565	1.34919	0.120213	-0.3099	0.120213	2.16151	2.92496	50.0026	0.734305	-0.0532855	0.126907	-0.128081	0.126907	23.8414	8.32945	48.6455	0.661956	0.275834	0.123047	0.102807	0.123047	-5.30165	11.3398	48.6215	0.614846	0.0122064	0.123455	0.0191137	0.123455	-0.421092	11.351	2.04893	2.1135	1.34919	1.63852	6.03368	6.60387	3.74783	1	18.3419	7.74377	-235.459	1.9179	500	27.3465	8.22983	296.617	0.923288	0.732356
